"Participant","QuestionType","Topic","QuestionID","Condition","MIST"
"e4q8ozb2hr","real","general","23","Posttest",50
"e4q8ozb2hr","fake","general","10","Posttest",0
"e4q8ozb2hr","real","general","12","Posttest",100
"e4q8ozb2hr","real","general","17","Posttest",100
"e4q8ozb2hr","real","covid","10","Posttest",50
"e4q8ozb2hr","real","general","19","Posttest",50
"e4q8ozb2hr","fake","covid","8","Posttest",1
"e4q8ozb2hr","fake","general","11","Posttest",1
"e4q8ozb2hr","fake","covid","4","Posttest",50
"e4q8ozb2hr","fake","general","23","Posttest",50
"e4q8ozb2hr","real","general","9","Posttest",50
"e4q8ozb2hr","fake","general","1","Posttest",50
"e4q8ozb2hr","real","general","27","Posttest",5
"e4q8ozb2hr","fake","general","14","Posttest",12
"e4q8ozb2hr","real","general","3","Posttest",92
"e4q8ozb2hr","fake","general","4","Posttest",89
"e4q8ozb2hr","fake","covid","7","Posttest",5
"e4q8ozb2hr","fake","general","24","Posttest",7
"e4q8ozb2hr","fake","general","26","Posttest",89
"e4q8ozb2hr","real","general","7","Posttest",50
"e4q8ozb2hr","real","covid","5","Posttest",3
"e4q8ozb2hr","real","general","18","Posttest",50
"e4q8ozb2hr","real","general","14","Posttest",17
"e4q8ozb2hr","fake","general","12","Posttest",100
"e4q8ozb2hr","fake","general","29","Posttest",2
"e4q8ozb2hr","real","general","26","Posttest",50
"e4q8ozb2hr","fake","covid","6","Posttest",82
"e4q8ozb2hr","real","covid","8","Posttest",3
"e4q8ozb2hr","real","general","16","Posttest",50
"e4q8ozb2hr","fake","general","9","Posttest",93
"e4q8ozb2hr","fake","covid","2","Posttest",50
"e4q8ozb2hr","fake","general","30","Posttest",98
"e4q8ozb2hr","real","general","6","Posttest",50
"e4q8ozb2hr","fake","general","17","Posttest",89
"e4q8ozb2hr","real","general","30","Posttest",50
"e4q8ozb2hr","real","covid","1","Posttest",95
"e4q8ozb2hr","real","general","8","Posttest",50
"e4q8ozb2hr","real","general","31","Posttest",50
"e4q8ozb2hr","fake","general","8","Posttest",50
"3h6449c47g","real","general","24","Pretest",81
"3h6449c47g","fake","covid","9","Pretest",83
"3h6449c47g","real","general","9","Pretest",100
"3h6449c47g","real","covid","3","Pretest",28
"3h6449c47g","real","general","29","Pretest",100
"3h6449c47g","real","general","8","Pretest",99
"3h6449c47g","real","covid","10","Pretest",64
"3h6449c47g","real","general","6","Pretest",66
"3h6449c47g","real","general","28","Pretest",21
"3h6449c47g","fake","general","15","Pretest",100
"3h6449c47g","fake","general","18","Pretest",60
"3h6449c47g","real","covid","7","Pretest",33
"3h6449c47g","fake","covid","6","Pretest",59
"3h6449c47g","fake","general","14","Pretest",78
"3h6449c47g","fake","general","6","Pretest",60
"3h6449c47g","fake","general","8","Pretest",82
"3h6449c47g","fake","general","13","Pretest",63
"3h6449c47g","real","general","16","Pretest",89
"3h6449c47g","real","general","27","Pretest",100
"3h6449c47g","real","covid","9","Pretest",77
"3h6449c47g","real","general","17","Pretest",77
"3h6449c47g","fake","covid","3","Pretest",70
"3h6449c47g","fake","general","5","Pretest",92
"3h6449c47g","real","general","31","Pretest",85
"3h6449c47g","fake","covid","2","Pretest",71
"3h6449c47g","real","general","22","Pretest",73
"3h6449c47g","fake","general","3","Pretest",72
"3h6449c47g","fake","general","21","Pretest",72
"3h6449c47g","fake","general","27","Pretest",100
"3h6449c47g","fake","general","26","Pretest",82
"3h6449c47g","fake","general","2","Pretest",98
"3h6449c47g","fake","general","4","Pretest",34
"3h6449c47g","fake","covid","5","Pretest",85
"3h6449c47g","real","covid","8","Pretest",41
"3h6449c47g","fake","general","29","Pretest",23
"3h6449c47g","real","general","21","Pretest",16
"3h6449c47g","fake","general","1","Pretest",78
"3h6449c47g","real","general","5","Pretest",98
"3h6449c47g","real","general","4","Pretest",53
"3h6449c47g","real","general","3","Pretest",98
"3h6449c47g","fake","general","7","Posttest",85
"3h6449c47g","real","general","30","Posttest",75
"3h6449c47g","fake","general","20","Posttest",60
"3h6449c47g","fake","covid","4","Posttest",60
"3h6449c47g","fake","general","23","Posttest",67
"3h6449c47g","real","general","25","Posttest",66
"3h6449c47g","fake","general","19","Posttest",78
"3h6449c47g","fake","general","9","Posttest",75
"3h6449c47g","fake","general","10","Posttest",99
"3h6449c47g","real","covid","1","Posttest",66
"3h6449c47g","fake","general","30","Posttest",65
"3h6449c47g","fake","covid","7","Posttest",60
"3h6449c47g","real","general","11","Posttest",93
"3h6449c47g","fake","general","11","Posttest",37
"3h6449c47g","real","covid","2","Posttest",72
"3h6449c47g","fake","covid","8","Posttest",42
"3h6449c47g","fake","covid","1","Posttest",62
"3h6449c47g","real","general","19","Posttest",60
"3h6449c47g","real","general","26","Posttest",65
"3h6449c47g","real","general","15","Posttest",67
"3h6449c47g","fake","general","22","Posttest",66
"3h6449c47g","real","general","7","Posttest",70
"3h6449c47g","real","covid","6","Posttest",82
"3h6449c47g","real","general","1","Posttest",73
"3h6449c47g","real","general","13","Posttest",69
"3h6449c47g","fake","general","17","Posttest",69
"3h6449c47g","real","general","12","Posttest",71
"3h6449c47g","fake","general","24","Posttest",75
"3h6449c47g","real","general","10","Posttest",75
"3h6449c47g","fake","general","28","Posttest",77
"3h6449c47g","real","general","23","Posttest",81
"3h6449c47g","real","general","18","Posttest",80
"3h6449c47g","fake","general","12","Posttest",42
"3h6449c47g","fake","general","16","Posttest",35
"3h6449c47g","real","general","14","Posttest",3
"3h6449c47g","real","general","20","Posttest",11
"3h6449c47g","fake","general","25","Posttest",19
"3h6449c47g","real","covid","5","Posttest",67
"3h6449c47g","real","covid","4","Posttest",61
"3h6449c47g","real","general","2","Posttest",70
"3h6449c47g","fake","covid","10","Posttest",59
"oxn6mwbzac","real","covid","8","Pretest",26
"oxn6mwbzac","real","covid","9","Pretest",77
"oxn6mwbzac","real","general","3","Pretest",68
"oxn6mwbzac","real","covid","3","Pretest",70
"oxn6mwbzac","fake","covid","8","Pretest",18
"oxn6mwbzac","fake","general","27","Pretest",15
"oxn6mwbzac","real","general","28","Pretest",96
"oxn6mwbzac","fake","covid","6","Pretest",83
"oxn6mwbzac","real","covid","5","Pretest",83
"oxn6mwbzac","real","general","10","Pretest",8
"oxn6mwbzac","fake","general","12","Pretest",77
"oxn6mwbzac","real","general","7","Pretest",9
"oxn6mwbzac","fake","general","13","Pretest",72
"oxn6mwbzac","real","general","15","Pretest",96
"oxn6mwbzac","fake","general","4","Pretest",3
"oxn6mwbzac","fake","general","28","Pretest",22
"oxn6mwbzac","fake","covid","1","Pretest",77
"oxn6mwbzac","real","covid","2","Pretest",98
"oxn6mwbzac","real","general","2","Pretest",2
"oxn6mwbzac","real","general","5","Pretest",70
"oxn6mwbzac","fake","general","6","Pretest",8
"oxn6mwbzac","fake","general","23","Pretest",10
"oxn6mwbzac","real","general","14","Pretest",3
"oxn6mwbzac","real","general","26","Pretest",85
"oxn6mwbzac","real","general","30","Pretest",53
"oxn6mwbzac","fake","covid","7","Pretest",48
"oxn6mwbzac","real","general","4","Pretest",92
"oxn6mwbzac","fake","general","17","Pretest",0
"oxn6mwbzac","fake","general","22","Pretest",50
"oxn6mwbzac","fake","covid","5","Pretest",86
"oxn6mwbzac","fake","general","24","Pretest",16
"oxn6mwbzac","real","general","27","Pretest",54
"oxn6mwbzac","real","general","16","Pretest",53
"oxn6mwbzac","fake","general","25","Pretest",44
"oxn6mwbzac","fake","general","20","Pretest",56
"oxn6mwbzac","fake","general","8","Pretest",62
"oxn6mwbzac","fake","general","2","Pretest",88
"oxn6mwbzac","real","general","29","Pretest",91
"oxn6mwbzac","fake","general","1","Pretest",34
"oxn6mwbzac","real","general","21","Pretest",75
"oxn6mwbzac","real","general","25","Posttest",44
"oxn6mwbzac","real","general","20","Posttest",93
"oxn6mwbzac","fake","covid","9","Posttest",15
"oxn6mwbzac","fake","general","11","Posttest",33
"oxn6mwbzac","fake","general","21","Posttest",0
"oxn6mwbzac","real","general","8","Posttest",38
"oxn6mwbzac","real","general","22","Posttest",57
"oxn6mwbzac","fake","covid","4","Posttest",0
"oxn6mwbzac","fake","covid","2","Posttest",82
"oxn6mwbzac","real","general","23","Posttest",83
"oxn6mwbzac","fake","general","16","Posttest",4
"oxn6mwbzac","real","general","31","Posttest",29
"oxn6mwbzac","fake","general","7","Posttest",55
"oxn6mwbzac","real","general","18","Posttest",70
"oxn6mwbzac","real","covid","4","Posttest",63
"oxn6mwbzac","real","general","9","Posttest",29
"oxn6mwbzac","real","covid","10","Posttest",56
"oxn6mwbzac","real","general","12","Posttest",21
"oxn6mwbzac","fake","general","26","Posttest",0
"oxn6mwbzac","real","general","17","Posttest",63
"oxn6mwbzac","real","covid","7","Posttest",58
"oxn6mwbzac","fake","general","15","Posttest",37
"oxn6mwbzac","real","covid","6","Posttest",42
"oxn6mwbzac","real","general","1","Posttest",61
"oxn6mwbzac","real","general","19","Posttest",48
"oxn6mwbzac","fake","general","3","Posttest",9
"oxn6mwbzac","real","general","11","Posttest",0
"oxn6mwbzac","fake","general","30","Posttest",56
"oxn6mwbzac","fake","general","10","Posttest",53
"oxn6mwbzac","fake","general","29","Posttest",43
"oxn6mwbzac","fake","general","19","Posttest",41
"oxn6mwbzac","real","general","13","Posttest",60
"oxn6mwbzac","fake","general","18","Posttest",26
"oxn6mwbzac","fake","covid","10","Posttest",40
"oxn6mwbzac","fake","general","9","Posttest",10
"oxn6mwbzac","real","general","6","Posttest",58
"oxn6mwbzac","fake","general","14","Posttest",0
"oxn6mwbzac","fake","covid","3","Posttest",40
"oxn6mwbzac","real","general","24","Posttest",85
"oxn6mwbzac","real","covid","1","Posttest",12
"oxn6mwbzac","fake","general","5","Posttest",55
"w2p0ub93z7","fake","general","7","Pretest",0
"w2p0ub93z7","real","general","1","Pretest",6
"w2p0ub93z7","fake","general","4","Pretest",0
"w2p0ub93z7","real","covid","7","Pretest",22
"w2p0ub93z7","real","covid","9","Pretest",77
"w2p0ub93z7","fake","general","25","Pretest",15
"w2p0ub93z7","real","general","10","Pretest",18
"w2p0ub93z7","real","general","9","Pretest",50
"w2p0ub93z7","fake","general","20","Pretest",50
"w2p0ub93z7","real","general","14","Pretest",7
"w2p0ub93z7","fake","general","27","Pretest",50
"w2p0ub93z7","fake","covid","7","Pretest",50
"w2p0ub93z7","fake","general","21","Pretest",26
"w2p0ub93z7","fake","general","19","Pretest",50
"w2p0ub93z7","real","general","8","Pretest",50
"w2p0ub93z7","real","general","11","Pretest",37
"w2p0ub93z7","fake","general","17","Pretest",31
"w2p0ub93z7","fake","general","16","Pretest",28
"w2p0ub93z7","real","general","31","Pretest",68
"w2p0ub93z7","fake","general","6","Pretest",50
"w2p0ub93z7","real","general","25","Pretest",71
"w2p0ub93z7","real","general","16","Pretest",50
"w2p0ub93z7","real","general","2","Pretest",50
"w2p0ub93z7","fake","general","29","Pretest",50
"w2p0ub93z7","fake","covid","4","Pretest",22
"w2p0ub93z7","real","general","23","Pretest",63
"w2p0ub93z7","real","general","15","Pretest",50
"w2p0ub93z7","real","general","17","Pretest",19
"w2p0ub93z7","fake","covid","5","Pretest",63
"w2p0ub93z7","real","general","12","Pretest",50
"w2p0ub93z7","fake","general","13","Pretest",50
"w2p0ub93z7","real","covid","4","Pretest",50
"w2p0ub93z7","fake","general","30","Pretest",25
"w2p0ub93z7","real","covid","2","Pretest",72
"w2p0ub93z7","real","covid","8","Pretest",63
"w2p0ub93z7","real","general","7","Pretest",50
"w2p0ub93z7","fake","general","28","Pretest",50
"w2p0ub93z7","fake","general","5","Pretest",50
"w2p0ub93z7","fake","covid","3","Pretest",50
"w2p0ub93z7","fake","covid","2","Pretest",63
"w2p0ub93z7","real","covid","6","Posttest",50
"w2p0ub93z7","fake","general","23","Posttest",35
"w2p0ub93z7","real","general","27","Posttest",50
"w2p0ub93z7","fake","general","11","Posttest",25
"w2p0ub93z7","real","covid","5","Posttest",61
"w2p0ub93z7","fake","general","15","Posttest",50
"w2p0ub93z7","real","general","24","Posttest",50
"w2p0ub93z7","fake","covid","6","Posttest",50
"w2p0ub93z7","real","general","28","Posttest",28
"w2p0ub93z7","real","covid","10","Posttest",51
"w2p0ub93z7","fake","general","2","Posttest",50
"w2p0ub93z7","fake","general","24","Posttest",50
"w2p0ub93z7","real","covid","1","Posttest",50
"w2p0ub93z7","real","general","18","Posttest",50
"w2p0ub93z7","fake","general","26","Posttest",35
"w2p0ub93z7","fake","general","3","Posttest",50
"w2p0ub93z7","fake","covid","1","Posttest",58
"w2p0ub93z7","real","general","22","Posttest",50
"w2p0ub93z7","fake","covid","8","Posttest",50
"w2p0ub93z7","fake","general","10","Posttest",50
"w2p0ub93z7","fake","general","14","Posttest",50
"w2p0ub93z7","real","general","3","Posttest",68
"w2p0ub93z7","real","general","5","Posttest",50
"w2p0ub93z7","real","general","13","Posttest",18
"w2p0ub93z7","real","general","19","Posttest",51
"w2p0ub93z7","fake","general","22","Posttest",35
"w2p0ub93z7","fake","covid","9","Posttest",40
"w2p0ub93z7","real","general","6","Posttest",50
"w2p0ub93z7","real","general","4","Posttest",50
"w2p0ub93z7","fake","general","9","Posttest",50
"w2p0ub93z7","fake","general","1","Posttest",50
"w2p0ub93z7","fake","covid","10","Posttest",73
"w2p0ub93z7","real","general","29","Posttest",71
"w2p0ub93z7","real","general","26","Posttest",50
"w2p0ub93z7","fake","general","12","Posttest",50
"w2p0ub93z7","real","general","21","Posttest",63
"w2p0ub93z7","fake","general","18","Posttest",50
"w2p0ub93z7","real","general","20","Posttest",50
"w2p0ub93z7","fake","general","8","Posttest",50
"w2p0ub93z7","real","covid","3","Posttest",73
"w2p0ub93z7","real","general","30","Posttest",50
"wgjz6w0cws","real","general","4","Pretest",79
"wgjz6w0cws","fake","general","9","Pretest",83
"wgjz6w0cws","fake","general","2","Pretest",28
"wgjz6w0cws","real","general","17","Pretest",24
"wgjz6w0cws","fake","general","13","Pretest",78
"wgjz6w0cws","real","general","24","Pretest",71
"wgjz6w0cws","real","general","7","Pretest",28
"wgjz6w0cws","fake","covid","8","Pretest",34
"wgjz6w0cws","fake","general","19","Pretest",68
"wgjz6w0cws","fake","covid","6","Pretest",33
"wgjz6w0cws","real","general","23","Pretest",67
"wgjz6w0cws","real","general","19","Pretest",73
"wgjz6w0cws","real","general","21","Pretest",64
"wgjz6w0cws","real","covid","6","Pretest",69
"wgjz6w0cws","fake","general","21","Pretest",72
"wgjz6w0cws","real","general","12","Pretest",34
"wgjz6w0cws","fake","covid","2","Pretest",72
"wgjz6w0cws","real","general","25","Pretest",71
"wgjz6w0cws","fake","general","25","Pretest",33
"wgjz6w0cws","real","covid","5","Pretest",71
"wgjz6w0cws","fake","general","17","Pretest",25
"wgjz6w0cws","real","covid","2","Pretest",70
"wgjz6w0cws","fake","general","7","Pretest",68
"wgjz6w0cws","fake","covid","1","Pretest",80
"wgjz6w0cws","real","general","11","Pretest",29
"wgjz6w0cws","fake","general","15","Pretest",25
"wgjz6w0cws","fake","general","26","Pretest",75
"wgjz6w0cws","fake","general","3","Pretest",65
"wgjz6w0cws","fake","general","10","Pretest",74
"wgjz6w0cws","real","covid","4","Pretest",73
"wgjz6w0cws","fake","general","4","Pretest",77
"wgjz6w0cws","fake","general","20","Pretest",26
"wgjz6w0cws","real","general","16","Pretest",71
"wgjz6w0cws","real","covid","10","Pretest",31
"wgjz6w0cws","fake","covid","3","Pretest",25
"wgjz6w0cws","real","general","20","Pretest",67
"wgjz6w0cws","fake","general","27","Pretest",30
"wgjz6w0cws","real","general","3","Pretest",72
"wgjz6w0cws","real","general","26","Pretest",73
"wgjz6w0cws","real","general","27","Pretest",70
"wgjz6w0cws","fake","general","5","Posttest",24
"wgjz6w0cws","real","general","31","Posttest",74
"wgjz6w0cws","real","general","10","Posttest",74
"wgjz6w0cws","real","general","9","Posttest",27
"wgjz6w0cws","fake","general","22","Posttest",24
"wgjz6w0cws","fake","general","8","Posttest",74
"wgjz6w0cws","real","general","5","Posttest",78
"wgjz6w0cws","real","covid","9","Posttest",76
"wgjz6w0cws","real","general","6","Posttest",81
"wgjz6w0cws","real","general","18","Posttest",75
"wgjz6w0cws","real","general","30","Posttest",76
"wgjz6w0cws","real","general","14","Posttest",30
"wgjz6w0cws","fake","general","14","Posttest",25
"wgjz6w0cws","real","covid","1","Posttest",77
"wgjz6w0cws","fake","covid","9","Posttest",22
"wgjz6w0cws","fake","covid","5","Posttest",28
"wgjz6w0cws","real","general","29","Posttest",74
"wgjz6w0cws","fake","general","28","Posttest",28
"wgjz6w0cws","fake","general","16","Posttest",29
"wgjz6w0cws","fake","general","1","Posttest",74
"wgjz6w0cws","real","general","22","Posttest",24
"wgjz6w0cws","real","covid","8","Posttest",76
"wgjz6w0cws","real","general","13","Posttest",28
"wgjz6w0cws","fake","general","18","Posttest",28
"wgjz6w0cws","fake","general","6","Posttest",73
"wgjz6w0cws","fake","covid","7","Posttest",66
"wgjz6w0cws","fake","general","29","Posttest",28
"wgjz6w0cws","real","general","28","Posttest",73
"wgjz6w0cws","fake","covid","10","Posttest",67
"wgjz6w0cws","fake","general","12","Posttest",78
"wgjz6w0cws","real","general","8","Posttest",27
"wgjz6w0cws","fake","covid","4","Posttest",27
"wgjz6w0cws","real","general","1","Posttest",75
"wgjz6w0cws","fake","general","11","Posttest",72
"wgjz6w0cws","real","covid","7","Posttest",28
"wgjz6w0cws","real","covid","3","Posttest",73
"wgjz6w0cws","fake","general","24","Posttest",29
"wgjz6w0cws","fake","general","30","Posttest",69
"wgjz6w0cws","real","general","15","Posttest",69
"wgjz6w0cws","fake","general","23","Posttest",22
"wgjz6w0cws","real","general","2","Posttest",73
"kjej1h592m","real","general","20","Pretest",100
"kjej1h592m","fake","general","13","Pretest",0
"kjej1h592m","fake","general","8","Pretest",0
"kjej1h592m","fake","covid","5","Pretest",100
"kjej1h592m","fake","general","25","Pretest",0
"kjej1h592m","real","covid","1","Pretest",50
"kjej1h592m","real","general","24","Pretest",100
"kjej1h592m","real","general","26","Pretest",50
"kjej1h592m","real","general","2","Pretest",59
"kjej1h592m","real","covid","2","Pretest",100
"kjej1h592m","real","covid","7","Pretest",100
"kjej1h592m","fake","covid","7","Pretest",55
"kjej1h592m","fake","general","18","Pretest",0
"kjej1h592m","real","general","13","Pretest",0
